大学,省份,年份,专业,最低分,最低位次,文理科
电子科技大学,湖北,2023,（国家示范性软件学院；办学地点：沙河校区）,645,4475,文科
电子科技大学,湖北,2023,（中外合作办学）（电子信息；电子信息工程；办学地点,640,5608,文科
电子科技大学,湖北,2023,中外合作办学）（通信,637,6305,文科
电子科技大学,山东,2023,（成电英才计划拔尖创新人才实验班）,664,1760,文科
电子科技大学,山东,2023,（智能金融与区块链金融双A联合学位实验班）,664,1837,文科
电子科技大学,山东,2023,（互联网交叉复合型精英人才双学位培养计划）,660,2244,文科
电子科技大学,山东,2023,-,659,2456,文科
电子科技大学,山东,2023,计算机科学与技术,658,2597,文科
电子科技大学,山东,2023,（信息与通信）,657,2815,文科
电子科技大学,山东,2023,（电子信息与物理科学复合培养）,655,3103,文科
电子科技大学,山东,2023,（电子工程类）,655,3038,文科
电子科技大学,山东,2023,（智能无人机拔尖人才实验班）,655,3171,文科
电子科技大学,山东,2023,（光电集成与光网络）,653,3461,文科
电子科技大学,山东,2023,（国家示范性微电子学院）,652,3704,文科
电子科技大学,山东,2023,（互联网交叉培养实验班）,652,3685,文科
电子科技大学,山东,2023,机器人,650,4022,文科
电子科技大学,山东,2023,（国家示范性软件学院）,649,4359,文科
电子科技大学,山东,2023,（中外合作办学）（电子信息）,633,8415,文科
电子科技大学,山东,2023,中外合作办学）（通信,630,9575,文科
电子科技大学,山东,2023,（中外合作办学）,620,13525,文科
电子科技大学,河南,2023,（办学地点:电子科技大学清水河校区）,626,1451,文科
电子科技大学,河南,2023,公共管理与法律复合人才培养）（包含专业:行政管理,624,1595,文科
电子科技大学,河南,2023,包含专业:英语,623,1676,文科
电子科技大学,河南,2023,包含专业:计算机科学与技术,655,2514,理科
电子科技大学,河南,2023,（互联网交叉复合型精英人才双学位培养计划）（办学地,655,2514,理科
电子科技大学,河南,2023,电子工程类）（包含专业:电子科学与技术,654,2672,理科
电子科技大学,河南,2023,信息与通信）（包含专业:通信工程,654,2672,理科
电子科技大学,河南,2023,（办学地点:电子科技大学清水河校区）,653,2804,理科
电子科技大学,河南,2023,电子信息与物理科学复合培养）（包含专业:电子信息科学与技术,652,2956,理科
电子科技大学,河南,2023,机器人,651,3116,理科
电子科技大学,河南,2023,光电集成与光网络）（包含专业:光电信息科学与工程,650,3275,理科
电子科技大学,河南,2023,（智能无人机拔尖人才实验班）（办学地点:电子科技大,649,3414,理科
电子科技大学,河南,2023,管理与电子工程双学位培养）（包含专业:电子信息工程,649,3414,理科
电子科技大学,河南,2023,大数据与智能计算,648,3581,理科
电子科技大学,河南,2023,智能仪器,647,3746,理科
电子科技大学,河南,2023,新材料,647,3746,理科
电子科技大学,河南,2023,飞行器控制信息,646,3921,理科
电子科技大学,河南,2023,电子信息与地球科学复合培养）（包含专业:遥感科学与技术,646,3921,理科
电子科技大学,河南,2023,医工交叉,646,3921,理科
电子科技大学,河南,2023,（互联网交叉培养实验班）（办学地点:沙河校区）,644,4301,理科
电子科技大学,河南,2023,（国家示范性微电子学院）（办学地点:清水河校区）,643,4496,理科
电子科技大学,河南,2023,（国家示范性软件学院）（办学地点:沙河校区）,642,4712,理科
电子科技大学,河南,2023,（工业软件）（办学地点:沙河校区）,642,4712,理科
电子科技大学,河南,2023,（中外合作办学）（电子信息）（包含专业:电子信息工,624,9823,理科
电子科技大学,河南,2023,中外合作办学）（通信,621,10964,理科
电子科技大学,河南,2023,中外合作办学）（海南陵水国际教育创新区）（包含专业:通信工程,611,15415,理科
电子科技大学,河南,2023,办学地点:沙河校区;单列专业.对体检有要求,583,34767,理科
电子科技大学,湖南,2023,公共管理与法律复合人才培养）（包含行政管理,601,1716,文科
电子科技大学,湖南,2023,包含英语,599,1844,文科
电子科技大学,湖南,2023,（互联网交叉复合型精英人才双学位培养计划）（办学地,650,2213,文科
电子科技大学,湖南,2023,包含计算机科学与技术,647,2619,文科
电子科技大学,湖南,2023,信息与通信）（包含通信工程,647,2619,文科
电子科技大学,湖南,2023,电子信息与物理科学复合培养）（包含电子信息科学与技术,645,2943,文科
电子科技大学,湖南,2023,电子工程类）（包含电子科学与技术,645,2943,文科
电子科技大学,湖南,2023,（国家示范性微电子学院）（办学地点：清水河校区）,645,2943,文科
电子科技大学,湖南,2023,（互联网交叉培养实验班）（办学地点:沙河校区）,645,2943,文科
电子科技大学,湖南,2023,（国家示范性软件学院）（办学地点:沙河校区）,645,2943,文科
电子科技大学,湖南,2023,办学地点：沙河河校区;对体检有要求,632,5340,文科
电子科技大学,湖南,2023,中外合作办学）（通信,625,6984,文科
电子科技大学,湖南,2023,（中外合作办学）（电子信息）（包含电子信息工程；办,624,7221,文科
重庆大学,浙江,2024,高校专项计划）（建筑学,634,22625,文科
重庆大学,浙江,2024,高校专项计划）（英语,620,34040,文科
重庆大学,浙江,2024,（卓越工程师计划）（电气工程及其自动化等普通类四年,666,6116,文科
重庆大学,浙江,2024,博雅类,663,7191,文科
重庆大学,浙江,2024,法学新闻类）（法学,660,8307,文科
重庆大学,浙江,2024,电气信息类）（电气工程及其自动化,658,9133,文科
重庆大学,浙江,2024,新工科类）（机器人工程,657,9543,文科
重庆大学,浙江,2024,数学物理类）（数学与应用数学,657,9543,文科
重庆大学,浙江,2024,工程能源类）（机械设计制造及其自动化,654,10917,文科
重庆大学,浙江,2024,（中外合作办学）,652,11848,文科
重庆大学,浙江,2024,经济管理类）（金融学,651,12364,文科
重庆大学,北京,2024,博雅类,629,5925,文科
重庆大学,北京,2024,（卓越工程师计划）（电气工程及其自动化等普通类四年,639,4478,文科
重庆大学,北京,2024,电气信息类）（电气工程及其自动化,634,5176,文科
重庆大学,北京,2024,数学物理类）（数学与应用数学,634,5176,文科
重庆大学,北京,2024,新工科类）（机器人工程,633,5307,文科
重庆大学,北京,2024,工程能源类）（机械设计制造及其自动化,632,5467,文科
重庆大学,北京,2024,法学新闻类）（法学,631,5623,文科
重庆大学,北京,2024,（中外合作办学）,628,6085,文科
重庆大学,上海,2024,博雅类,557,6458,文科
重庆大学,上海,2024,电气信息类）（电气工程及其自动化,570,4158,文科
重庆大学,上海,2024,（卓越工程师计划）（电气工程及其自动化等普通类四年,570,4158,文科
重庆大学,上海,2024,新工科类）（机器人工程,569,4317,文科
重庆大学,上海,2024,数学物理类）（数学与应用数学,568,4499,文科
重庆大学,上海,2024,法学新闻类）（法学,556,6631,文科
重庆大学,上海,2024,艺术类专业）（广播电视编导,543,9186,文科
重庆大学,广东,2024,高校专项计划）（建筑学,583,35177,文科
重庆大学,广东,2024,博雅类,609,2005,文科
重庆大学,广东,2024,法学新闻类）（法学,608,2097,文科
重庆大学,广东,2024,-,606,2359,文科
重庆大学,广东,2024,艺术类专业）（广播电视编导,576,7290,文科
重庆大学,广东,2024,（卓越工程师计划）（电气工程及其自动化等普通类四年,630,7668,文科
重庆大学,广东,2024,电气信息类）（电气工程及其自动化,623,10143,文科
重庆大学,广东,2024,数学物理类）（数学与应用数学,622,10531,文科
重庆大学,广东,2024,新工科类）（机器人工程,621,10939,文科
重庆大学,广东,2024,工程能源类）（机械设计制造及其自动化,618,12232,文科
重庆大学,广东,2024,环化健康类）（生物医学工程,616,13157,文科
重庆大学,广东,2024,经济管理类）（金融学,616,13157,文科
重庆大学,广东,2024,（中外合作办学）,611,15723,文科
重庆大学,江苏,2024,高校专项计划）（建筑学,622,16227,文科
重庆大学,江苏,2024,博雅类,620,1426,文科
重庆大学,江苏,2024,法学新闻类）（法学,618,1601,文科
重庆大学,江苏,2024,电气信息类）（电气工程及其自动化,644,6604,文科
重庆大学,江苏,2024,新工科类）（机器人工程,643,6950,文科
重庆大学,江苏,2024,经济管理类）（金融学,638,8779,文科
重庆大学,江苏,2024,工程能源类）（机械设计制造及其自动化,638,8779,文科
重庆大学,江苏,2024,（卓越工程师计划）（电气工程及其自动化等普通类四年,647,5643,文科
重庆大学,江苏,2024,数学物理类）（数学与应用数学,642,7276,文科
重庆大学,江苏,2024,环化健康类）（生物医学工程,641,7633,文科
重庆大学,江苏,2024,（中外合作办学）,640,8014,文科
重庆大学,江苏,2024,艺术类专业）（广播电视编导,599,4190,文科
重庆大学,四川,2024,（高校专项计划）,631,10413,理科
重庆大学,四川,2024,高校专项计划）（英语,545,12748,文科
重庆大学,四川,2024,（国家专项计划）,629,11205,理科
重庆大学,四川,2024,国家专项计划）（英语,581,3445,文科
重庆大学,四川,2024,（卓越工程师计划）（电气工程及其自动化等普通类四年,657,3312,理科
重庆大学,四川,2024,电气信息类）（电气工程及其自动化,644,6240,理科
重庆大学,四川,2024,新工科类）（机器人工程,643,6530,理科
重庆大学,四川,2024,数学物理类）（数学与应用数学,643,6530,理科
重庆大学,四川,2024,-,643,6530,理科
重庆大学,四川,2024,工程能源类）（机械设计制造及其自动化,639,7684,理科
重庆大学,四川,2024,建筑学,637,8317,理科
重庆大学,四川,2024,经济管理类）（金融学,634,9316,理科
重庆大学,四川,2024,环化健康类）（生物医学工程,634,9316,理科
重庆大学,四川,2024,（中外合作办学）,630,10776,理科
重庆大学,四川,2024,（民族班）,618,16027,理科
重庆大学,四川,2024,博雅类,599,1390,文科
重庆大学,四川,2024,-,597,1565,文科
重庆大学,四川,2024,法学新闻类）（法学,595,1751,文科
重庆大学,四川,2024,英语,594,1851,文科
重庆大学,四川,2024,民族班）（英语,574,4561,文科
重庆大学,四川,2024,艺术类专业）（广播电视编导,567,5934,文科
重庆大学,湖北,2024,高校专项计划）（建筑学,555,45051,文科
重庆大学,湖北,2024,国家专项计划）（英语,599,2259,文科
重庆大学,湖北,2024,博雅类,608,1533,文科
重庆大学,湖北,2024,法学新闻类）（法学,608,1533,文科
重庆大学,湖北,2024,-,607,1602,文科
重庆大学,湖北,2024,（国家专项计划）,619,10035,文科
重庆大学,湖北,2024,（卓越工程师计划）（电气工程及其自动化等普通类四年,636,5326,文科
重庆大学,湖北,2024,电气信息类）（电气工程及其自动化,635,5543,文科
